agi,balnce,exempt,wages,agir1,year,taxba
3910,-1760,9900,3921,4,2006,0
24480,-3577,9900,24460,21,2006,428
908,-379,6600,899,1,2006,0
2409,-1084,9900,2418,3,2006,0
30940,-948,6600,0,23,2006,1203
48720,-3014,16500,48710,24,2006,2534
26800,-3020,6600,26770,22,2006,1364
9249,-1016,3300,8762,10,2006,79
6704,-2683,6600,6547,7,2006,0
23240,-3255,13200,23230,21,2006,488
36110,-4448,9900,36100,23,2006,1634
8936,-4503,9900,8969,9,2006,0
11940,-3889,6600,11940,12,2006,0
14190,-3435,6600,14200,15,2006,244
38280,-2687,6600,38220,23,2006,3081
11160,-2866,9900,10970,12,2006,0
10040,-2927,6600,10020,11,2006,0
71260,-4063,9900,50560,25,2006,6906
29530,-442,3300,27110,22,2006,2784
10710,-278,6600,0,11,2006,0
49910,-5282,19800,49920,24,2006,2219
38780,-3314,19800,38740,23,2006,868
31940,-3550,13200,31750,23,2006,843
6774,-2487,6600,6642,7,2006,0
1769,-657,6600,1873,2,2006,0
74590,-8889,16500,73050,25,2006,6411
7969,-3522,6600,7990,8,2006,0
18840,-4180,6600,18830,19,2006,468
32000,-3122,13200,27030,23,2006,753
21060,-5027,9900,21190,21,2006,363
4320,-1123,9900,0,5,2006,0
15880,-6541,9900,15890,16,2006,0
32890,-3317,13200,28060,23,2006,938
73820,-1963,9900,49390,25,2006,7206
2450,-250,0,2393,3,2006,0
14640,-1369,6600,14600,15,2006,289
12860,-2863,3300,12430,13,2006,0
73150,-2326,6600,66780,25,2006,6419
52080,-1560,3300,52110,25,2006,7464
21090,-817,6600,17750,21,2006,179
47320,-3486,6600,34270,24,2006,3314
14650,-842,3300,14670,15,2006,623
53330,-627,6600,53710,25,2006,3419
20100,-1415,6600,15410,21,2006,603
12170,-3692,6600,9989,13,2006,0
44800,-3707,6600,43400,24,2006,4056
13730,-4356,13200,9762,14,2006,0
2132,-967,9900,1892,3,2006,0
34950,-5026,19800,27380,23,2006,393
12040,-4929,9900,11900,13,2006,0
6182,-2244,6600,6124,7,2006,0
33410,-4790,9900,33290,23,2006,1859
47130,-1355,3300,49090,24,2006,5501
22970,-3444,6600,30980,21,2006,883
46640,-5616,19800,46280,24,2006,1724
44240,-1768,3300,36560,24,2006,5501
56290,-1706,9900,56270,25,2006,4656
24590,-51,3300,22060,21,2006,2041
49890,-3860,6600,48820,24,2006,4116
6578,-2701,9900,6579,7,2006,0
26320,-4074,9900,23080,22,2006,613
12410,-4939,9900,12520,13,2006,0
96010,-615,9900,92240,26,2006,9746
43160,-3446,16500,42450,24,2006,1701
71810,-9124,23100,69470,25,2006,5651
16420,-4456,9900,16400,17,2006,0
54470,-731,13200,54850,25,2006,2871
16390,-2613,9900,0,17,2006,0
45880,-4201,3300,45960,24,2006,1291
13830,-1759,6600,12770,14,2006,0
82360,-3438,6600,82320,26,2006,8384
61870,-1336,6600,61900,25,2006,3396
56470,-4942,13200,56420,25,2006,4191
47620,-1070,3300,49100,24,2006,6026
41230,-7257,16500,43160,24,2006,1233
24990,-6386,9900,24740,21,2006,753
19280,-627,6600,7472,20,2006,39
23100,-291,6600,185,21,2006,423
76460,-6617,16500,76610,26,2006,6261
61590,-3148,6600,61960,25,2006,5946
39280,-1430,3300,39450,23,2006,4264
34170,-1020,3300,36930,23,2006,3481
63250,-2393,3300,63270,25,2006,8564
105000,-3246,13200,102500,27,2006,12370
40740,-6669,19800,39120,24,2006,1063
41810,-2846,3300,45310,24,2006,3166
42420,-1007,6600,0,24,2006,2309
40450,-5280,9900,41150,24,2006,1844
20720,-5665,13200,19040,21,2006,0
7112,-2423,6600,7084,8,2006,0
65590,-950,3300,65680,25,2006,10640
14120,-235,3300,13200,15,2006,568
89370,-3333,13200,89290,26,2006,8271
61430,-7184,6600,116900,25,2006,5924
248100,-9159,2244,250600,28,2006,55150
8907,-2153,6600,4231,9,2006,0
138300,-4901,9900,142100,27,2006,18530
100100,-1985,6600,75240,27,2006,11780
32010,-3450,13200,32020,23,2006,1154
27020,-4864,9900,23540,22,2006,958
8803,-3163,6600,8861,9,2006,0
16770,-1706,19800,16760,17,2006,0
2253,-1034,6600,2216,3,2006,0
40910,-3407,9900,37620,24,2006,3504
177000,-1050,16500,176100,27,2006,27500
56350,-1934,13200,39330,25,2006,4169
51730,-6099,6600,49820,25,2006,5099
21510,-4494,13200,13520,21,2006,0
6611,-2002,13200,1778,7,2006,0
49050,-1933,6600,48990,24,2006,4131
33200,-4666,16500,31550,23,2006,638
74510,-2499,6600,65190,25,2006,7939
44710,-1585,3300,45500,24,2006,4651
8459,-535,3300,8460,9,2006,1
74650,-2751,9900,73210,25,2006,6651
12130,-2191,3300,25320,13,2006,368
53850,-1745,16500,53800,25,2006,3299
26930,-416,3300,26900,22,2006,2394
75260,-4105,6600,52090,26,2006,7701
18320,-4879,13200,16350,19,2006,0
22640,-5961,9900,19550,21,2006,518
40580,-868,6600,36520,24,2006,2796
47960,-4505,6600,49030,24,2006,2481
22000,-1049,3300,22040,21,2006,633
56340,-5185,19800,43160,25,2006,3029
31620,-2729,6600,0,23,2006,1273
513,-30,3300,0,1,2006,0
18590,-2740,9900,10350,19,2006,0
18370,-703,3300,17080,19,2006,1111
27380,-4129,9900,21160,22,2006,718
6472,-886,3300,6501,7,2006,0
128300,-4652,13200,130800,27,2006,17330
51730,-8555,19800,56170,25,2006,212
30670,-765,3300,25230,23,2006,2956
10680,-848,3300,10670,11,2006,224
27830,-5699,9900,27860,22,2006,1038
36510,-2216,13200,32980,23,2006,1418
27600,-6089,13200,28170,22,2006,413
33690,-4942,13200,27850,23,2006,1018
54470,-2645,9900,54360,25,2006,3209
32830,-5574,13200,28290,23,2006,958
13350,-264,3300,13400,14,2006,488
2101,-824,6600,2166,3,2006,0
4192,-219,3300,4278,5,2006,0
33970,-2482,3300,10550,23,2006,3451
38350,-5061,16500,37880,23,2006,1153
60210,-4659,6600,29340,25,2006,5136
21250,-188,6600,15050,21,2006,433
13320,-5119,9900,17260,14,2006,0
23010,-4110,6600,60710,21,2006,507
26360,-3469,9900,19420,22,2006,618
26790,-4475,6600,18030,22,2006,1356
48070,-289,6600,19730,24,2006,3621
19650,-6819,9900,26900,20,2006,219
4485,-1715,6600,4544,5,2006,0
28740,-2998,13200,24360,22,2006,106
8782,-3170,6600,8941,9,2006,0
14670,-853,6600,0,15,2006,0
5246,-379,0,5305,6,2006,9
52250,-841,3300,53950,25,2006,7514
18580,-944,3300,16020,19,2006,1141
168900,-8660,19800,127900,27,2006,20790
21510,-7166,9900,21490,21,2006,408
22100,-5684,9900,22260,21,2006,708
26540,-1998,6600,26710,22,2006,963
174900,-1481,13200,175800,27,2006,28790
10730,-368,3300,11900,11,2006,0
4920,-2323,13200,4940,5,2006,0
63430,-672,3300,9830,25,2006,4526
66190,-3014,13200,66170,25,2006,3644
9423,-3198,6600,6807,10,2006,0
37050,-2649,9900,37060,23,2006,558
43930,-4402,16500,43360,24,2006,1463
5277,-1747,6600,4544,6,2006,0
57140,-3227,3300,59540,25,2006,6076
68810,-2773,6600,0,25,2006,5361
32680,-731,3300,32870,23,2006,3009
21190,-2843,19800,6537,21,2006,0
17740,-4959,6600,17480,18,2006,358
10070,-1266,9900,0,11,2006,0
25460,-4729,6600,25520,22,2006,1161
22520,-90,3300,0,21,2006,1546
52100,-1287,13200,43680,25,2006,3539
48980,-1014,9900,36290,24,2006,3561
17160,-927,3300,5366,18,2006,703
20830,-3990,9900,20090,21,2006,64
8551,-3225,6600,8623,9,2006,0
98000,-365,6600,97580,26,2006,10630
161200,-5958,13200,160300,27,2006,23840
3630,-1641,6600,3702,4,2006,0
16700,-7718,9900,25080,17,2006,0
43090,-3254,6600,30340,24,2006,3494
11990,-1542,3300,14970,12,2006,353
33060,-1282,3300,25950,23,2006,2889
42130,-2268,3300,45050,24,2006,4976
23740,-4039,13200,13500,21,2006,24
3140,-2886,6600,45970,4,2006,0
3812,-145,0,3807,4,2006,0
25260,-2827,6600,14870,22,2006,1131
10050,-436,3300,10110,11,2006,159
27380,-1456,6600,27380,22,2006,1048
30280,-4964,13200,29620,23,2006,678
47950,-2361,3300,47860,24,2006,6114
61710,-7009,19800,51020,25,2006,3839
8615,-3533,9900,7059,9,2006,0
15700,-5441,16500,10890,16,2006,0
37530,-1835,3300,35050,23,2006,3984
42350,-4003,13200,42400,24,2006,1596
66820,-2170,13200,66450,25,2006,5264
97570,-2312,9900,95450,26,2006,12840
16230,-727,3300,16400,17,2006,789
73230,-3146,9900,73570,25,2006,9301
19090,-3089,6600,25130,20,2006,219
11360,-4265,13200,7568,12,2006,0
26470,-2791,6600,21730,22,2006,1311
11050,-3183,6600,9944,12,2006,0
41180,-1805,16500,37980,24,2006,1353
8439,-1514,9900,0,9,2006,0
10220,-843,3300,10220,11,2006,176
51430,-3203,13200,50230,25,2006,3434
25870,-2804,6600,25960,22,2006,1221
10530,-1893,3300,10470,11,2006,209
54110,-5226,16500,54180,25,2006,3344
12200,-1267,3300,7206,13,2006,0
82900,-6227,13200,94210,26,2006,3831
28360,-1407,3300,28260,22,2006,2611
11370,-2440,6600,0,12,2006,0
78080,-5601,13200,78100,26,2006,7431
12550,-710,3300,12530,13,2006,284
52800,-2075,6600,37880,25,2006,1626
23250,-3947,6600,16090,21,2006,883
8413,-2792,6600,8411,9,2006,0
13230,10,3300,13080,14,2006,478
131100,2111,6600,136700,27,2006,19420
27860,-5370,9900,27880,22,2006,1043
14040,-3703,6600,9989,15,2006,0
58160,-2069,9900,61830,25,2006,4941
25070,-5543,13200,32290,22,2006,0
12000,-4020,9900,5026,13,2006,0
29500,-878,6600,29590,22,2006,1258
23980,-357,6600,6923,21,2006,508
35560,-3440,13200,32860,23,2006,1208
50330,-551,9900,49770,25,2006,3764
16280,-3063,9900,3739,17,2006,0
91840,-2366,9900,90860,26,2006,8459
11310,-3565,9900,2956,12,2006,0
16940,-3903,13200,6788,17,2006,0
22190,-4862,9900,20280,21,2006,473
89210,-5028,9900,89510,26,2006,10270
34360,-1752,9900,13830,23,2006,1418
53020,-3834,9900,0,25,2006,4484
46660,-1523,6600,26890,24,2006,3711
35780,-2012,6600,34500,23,2006,2076
17540,-5358,13200,16030,18,2006,0
17680,-1242,3300,15590,18,2006,1006
7612,-1046,3300,7615,8,2006,0
21200,-2456,19800,20970,21,2006,0
20590,-7443,9900,20620,21,2006,313
6020,-425,3300,5963,7,2006,0
239700,-315,15180,242600,28,2006,44630
6558,-1753,9900,2682,7,2006,0
14750,-4704,9900,7736,15,2006,0
29370,-3793,9900,31850,22,2006,918
20870,-8194,13200,20920,21,2006,0
6182,-2370,9900,4854,7,2006,0
29720,-3609,9900,29660,22,2006,953
77030,-7065,19800,77030,26,2006,5879
93960,-7632,19800,92400,26,2006,7356
76920,-2111,3300,73420,26,2006,11730
18040,-1213,3300,18100,19,2006,1059
93790,-299,6600,93140,26,2006,11680
188100,-2170,9900,188500,27,2006,33930
25170,-4505,9900,22040,22,2006,773
36640,-2120,13200,37840,23,2006,1313
11680,-2968,9900,998,12,2006,0
9977,-607,6600,8305,10,2006,0
26090,-2297,6600,22970,22,2006,1251
7759,-3259,6600,7757,8,2006,0
12540,-1370,3300,12550,13,2006,408
23880,-1927,3300,0,21,2006,1749
24520,-5862,9900,24560,21,2006,708
60040,-3288,6600,51780,25,2006,5714
35730,-808,3300,34820,23,2006,2919
4099,-467,3300,4091,5,2006,0
39110,-1299,6600,34300,23,2006,2251
23300,-4585,16500,17630,21,2006,0
8578,-2824,6600,6721,9,2006,0
30130,-1125,3300,30170,23,2006,2874
14070,-4276,16500,9230,15,2006,0
72560,-3187,6600,62310,25,2006,7019
41380,-2341,3300,39070,24,2006,3834
4826,-2033,6600,4916,5,2006,0
41490,-84,9900,35680,24,2006,3066
48930,-5252,6600,52870,24,2006,4589
25950,-5750,9900,25150,22,2006,818
36140,-1907,3300,35890,23,2006,3174
69480,-4228,13200,69480,25,2006,6141
74790,-5310,6600,20430,25,2006,10510
5851,-2025,6600,5016,6,2006,0
19110,-4563,9900,15250,20,2006,166
9960,-3623,13200,6316,10,2006,0
2249,-197,3300,2243,3,2006,0
56910,-1975,6600,50560,25,2006,5209
29470,-4910,13200,29430,22,2006,598
71490,-6416,13200,70390,25,2006,4251
13560,-3744,6600,13560,14,2006,0
13090,-6117,6600,31890,14,2006,0
20840,-4618,9900,14270,21,2006,338
44450,-3926,13200,43620,24,2006,1258
59410,-4106,6600,59290,25,2006,4476
82830,-1014,13200,83000,26,2006,2961
10260,-354,0,10280,11,2006,513
31390,-1923,6600,31430,23,2006,2046
4512,-944,6600,1873,5,2006,0
74830,-4573,9900,74590,25,2006,7439
21240,-1370,3300,21160,21,2006,1539
17770,-880,3300,17790,18,2006,1021
40260,-1562,3300,40240,24,2006,4514
14640,-571,9900,0,15,2006,0
100200,-6729,9900,107200,27,2006,9896
6740,-3104,6600,6900,7,2006,0
15890,-2208,6600,2503,16,2006,0
24670,-1437,3300,24700,21,2006,1749
91720,-8759,9900,94150,26,2006,11000
71520,-1247,9900,71240,25,2006,6831
40170,-1942,3300,39840,24,2006,4051
86850,-232,6600,85410,26,2006,10110
39820,-1322,9900,39840,23,2006,2189
16660,-534,6600,13090,17,2006,0
54770,-937,3300,55480,25,2006,8139
30990,-1052,3300,31770,23,2006,3001
74120,-3625,16500,71420,25,2006,6344
86210,-4256,16500,85820,26,2006,8159
416500,-1649,2200,320700,28,2006,102900
59560,-1332,3300,61700,25,2006,6701
31380,-2574,3300,31430,23,2006,1629
89990,-3041,16500,90040,26,2006,8709
31130,-5885,16500,31130,23,2006,338
44650,-1375,6600,44570,24,2006,3546
9277,-1202,13200,1779,10,2006,0
78810,-8513,13200,78810,26,2006,7094
64720,-3959,6600,60430,25,2006,3689
24810,-2872,6600,23270,21,2006,378
59780,-2711,13200,61900,25,2006,4229
13550,-506,3300,13650,14,2006,508
65190,-3808,3300,62650,25,2006,4651
5346,-1000,3300,5083,6,2006,0
101900,-2956,3300,83860,27,2006,19790
101400,-4057,13200,97430,27,2006,11350
13410,-8513,6600,35160,14,2006,0
35830,-2227,3300,35790,23,2006,3729
56240,-1504,13200,56280,25,2006,4154
8810,-1414,6600,0,9,2006,0
12380,-720,3300,16260,13,2006,393
80960,-7221,6600,72040,26,2006,9134
12050,-3452,9900,3907,13,2006,0
2805,-1054,6600,2920,3,2006,0
16960,-3037,9900,16660,17,2006,0
141200,-713,6600,86420,27,2006,22810
80020,-2721,13200,75510,26,2006,7109
29070,-6257,16500,19830,22,2006,503
40260,-833,3300,40240,24,2006,4514
6636,-2300,6600,6579,7,2006,0
27020,-2103,6600,26490,22,2006,1394
86730,-3622,9900,83880,26,2006,9096
70830,-4282,9900,70830,25,2006,6284
41920,-1292,3300,41400,24,2006,4926
32630,-4984,13200,28280,23,2006,0
29920,-930,3300,29250,22,2006,2221
56170,-502,6600,56450,25,2006,5136
-14860,-974,13200,12740,0,2006,0
103300,-5348,9900,99910,27,2006,9276
55220,-3053,13200,77570,25,2006,2526
12330,-3945,9900,5026,13,2006,0
-4735,-6113,23100,45660,0,2006,0
67620,-2425,9900,67310,25,2006,5699
-2148,-254,3300,1899,0,2006,0
187400,-6855,13200,181800,27,2006,22360
42290,-2963,6600,46150,24,2006,3681
15780,-2499,6600,16280,16,2006,164
27490,-2389,6600,27440,22,2006,1981
58180,-4363,16500,58500,25,2006,3434
75340,-906,6600,66240,26,2006,7131
33980,-2957,6600,32850,23,2006,2436
-125600,-2861,6600,18720,0,2006,0
51330,-3548,13200,52060,25,2006,3419
65760,-1498,6600,53230,25,2006,5859
40000,-757,3300,36330,24,2006,4451
16240,-798,3300,20350,17,2006,789
11520,-3463,9900,3145,12,2006,0
8755,-3521,6600,8753,9,2006,0
20590,-4342,13200,12770,21,2006,0
23560,-6419,13200,23590,21,2006,6
10800,-3503,9900,3678,11,2006,0
96670,-3730,16500,96620,26,2006,10450
126200,-3162,3300,106300,27,2006,25220
36710,-3565,3300,36770,23,2006,2221
110800,-1653,16500,112700,27,2006,9134
25430,-2494,13200,7417,22,2006,468
27490,-1285,3300,0,22,2006,2137
370800,-42190,2200,24770,28,2006,41140
29690,-2131,13200,28680,22,2006,618
76170,-3946,16500,58500,26,2006,6651
49170,-970,9900,49350,24,2006,3591
4036,-193,3300,4026,5,2006,0
70760,-1766,9900,58400,25,2006,5729
12550,-2560,6600,28700,13,2006,79
339700,-11640,3828,371200,28,2006,77480
23340,-1283,6600,22550,21,2006,918
37570,-986,6600,0,23,2006,2046
70580,-1212,9900,56230,25,2006,6801
17350,-1297,6600,4443,18,2006,0
191700,-4499,9900,191700,27,2006,37410
106400,-3272,6600,107200,27,2006,15480
25670,-3773,6600,26710,22,2006,578
52510,-4450,3800,48820,25,2006,4264
5460,-124,3300,1179,6,2006,0
31210,-1676,6600,30230,23,2006,2024
19670,-1662,3300,19670,20,2006,1306
350800,-12490,5500,348100,28,2006,66200
10620,-1468,3300,10630,11,2006,216
6098,-513,0,6124,7,2006,94
15090,-2364,9900,7295,16,2006,0
13840,-4611,13200,7637,14,2006,0
52130,-1240,13200,52560,25,2006,3539
85010,-1940,13200,75370,26,2006,6029
7286,-1599,6600,1442,8,2006,0
19310,-2461,6600,17750,20,2006,41
17180,-6782,9900,17200,18,2006,214
51140,-1763,9900,52350,25,2006,3884
50040,-5786,23100,50170,25,2006,1739
15340,-7473,9900,20170,16,2006,0
38700,-622,6600,39270,23,2006,2519
65740,-6263,3300,65680,25,2006,9026
7125,-1760,6600,2562,8,2006,0
12470,-2876,13200,0,13,2006,0
22390,-3378,9900,22470,21,2006,219
10370,-3704,6600,8694,11,2006,0
27030,-2290,6600,27110,22,2006,1394
39140,-1236,9900,37840,23,2006,2084
36860,-4034,19800,36860,23,2006,256
12040,-2991,13200,6594,13,2006,0
29060,-607,3300,28600,22,2006,2716
20440,-3900,6600,18960,21,2006,609
8233,-2729,6600,5981,9,2006,0
7850,-2809,13200,4986,8,2006,0
36130,-4414,9900,33760,23,2006,988
43050,-3055,13200,38570,24,2006,2174
61230,-2695,6600,53110,25,2006,4064
65430,-824,3300,65470,25,2006,10800
64220,-2504,6600,65160,25,2006,5436
45620,-6122,13200,67310,24,2006,2049
26160,-268,6600,26060,22,2006,928
13060,-2865,9900,0,14,2006,0
178800,-522,16500,177100,27,2006,23000
28190,-2588,9900,22000,22,2006,797
70480,-8630,9900,67750,25,2006,5369
23240,-5037,9900,16800,21,2006,578
72110,-282,6600,72310,25,2006,6516
79770,-2354,19800,77470,26,2006,6696
42920,-4176,19800,43360,24,2006,241
21040,-5276,13200,23590,21,2006,0
28370,-3447,9900,20920,22,2006,988
61730,-494,6600,52090,25,2006,5114
72300,-5549,9900,70310,25,2006,7401
18410,-4411,9900,17820,19,2006,0
37630,-656,6600,37650,23,2006,2721
9951,-3551,6600,9969,10,2006,0
44250,-1988,6600,44960,24,2006,3981
15160,-3104,9900,0,16,2006,0
180300,-2757,9900,181100,27,2006,28800
166900,-2939,6600,164300,27,2006,21320
18020,-831,3300,16220,19,2006,1059
33530,-2253,9900,33080,23,2006,0
14100,-3111,13200,9468,15,2006,0
23380,-901,3300,23540,21,2006,1861
101200,-3307,13200,101200,27,2006,11620
37680,-614,3300,36780,23,2006,4006
29800,-7182,13200,34020,22,2006,633
26400,-4200,9900,23160,22,2006,893
13680,-3823,9900,4664,14,2006,0
6270,-776,3300,6245,7,2006,0
87740,2994,9600,87410,26,2006,13200
21680,-1515,6600,21410,21,2006,753
7275,-163,3300,0,8,2006,0
25260,-1623,6600,25360,22,2006,838
15180,-1084,3300,0,16,2006,548
18570,-625,6600,16180,19,2006,0
20490,-920,6600,0,21,2006,159
56830,-1779,6600,55990,25,2006,5234
22140,-368,3300,0,21,2006,1486
43950,-786,3300,29700,24,2006,5168
16520,-1453,6400,16550,17,2006,281
3715000,-170500,0,699700,32,2006,1115000
6252,-479,3300,6245,7,2006,0
84600,-1177,9600,90920,26,2006,6114
7020,0,3200,0,8,2006,0
6714,-14,3100,0,7,2006,0
233300,-20590,6336,160100,28,2006,24080
72410,-2901,3300,70790,25,2006,10140
50500,-140,3300,32970,25,2006,5839
11900,0,6600,0,12,2006,0
0,-1908,6600,0,0,2006,0
1097000,-16330,0,1383000,30,2006,319700
630700,-40930,0,0,29,2006,128700
6999000,58300,0,349500,33,2006,991500
1681000,21020,0,0,31,2006,184500
109900,1388,12400,272400,27,2006,15420
2260000,126000,0,1517000,32,2006,574400
42640,4490,12800,148600,24,2006,2244
52490,3083,9600,162700,25,2006,4201
131500,1770,6200,152000,27,2006,21420
118300,-5011,12800,206700,27,2006,16710
124000,-339,12400,219300,27,2006,18300
175000,0,9600,276000,27,2006,32570
50350,460,9600,177700,25,2006,3375
8747,0,3200,29570,9,2006,54
434800,17510,0,544800,28,2006,118300
0,0,3200,32120,0,2006,0
503700,-895,0,603800,29,2006,141700
0,0,3300,39600,0,2006,0
266000,3731,3596,106300,28,2006,32790
20180,131,9300,90230,21,2006,186
2105000,33130,0,1982000,32,2006,659800
2741,209,3200,0,3,2006,0
366300,-17810,0,0,28,2006,48710
-98040,29670,0,11390,0,2006,0
3654,0,3200,3621,4,2006,0
23850,-249,3300,23930,21,2006,1936
39460,-958,3300,39300,23,2006,4314
71330,-6546,6600,71370,25,2006,7409
8553,-869,3300,8589,9,2006,11
25930,-950,3300,25910,22,2006,2244
5935,-530,3300,6026,6,2006,0
8240,-1076,3300,8112,9,2006,0
13990,-1008,3300,13970,14,2006,553
23880,-222,3300,21910,21,2006,1936
11240,-516,0,11250,12,2006,608
38110,-774,3300,38130,23,2006,4074
20740,-882,3300,20720,21,2006,1464
11360,-641,3300,11340,12,2006,291
12440,-484,3300,12440,13,2006,398
12040,-90,0,12180,13,2006,688
7801,-283,0,7816,8,2006,266
37210,-1350,3300,37370,23,2006,3939
17430,-2932,3300,17420,18,2006,969
13740,-656,3300,13680,14,2006,528
29420,-1227,3300,29460,22,2006,2769
8213,-612,3300,7919,9,2006,0
8505,-1185,3300,7498,9,2006,6
14730,-340,0,14740,15,2006,1059
17800,-881,3300,17820,18,2006,1021
8499,-502,3300,8480,9,2006,4
17250,-768,3300,17240,18,2006,939
46510,-1162,3300,46590,24,2006,6076
6903,-212,0,6754,7,2006,176
7991,-668,3300,7943,8,2006,0
29460,-1125,3300,29410,22,2006,2776
18370,-1142,3300,18370,19,2006,1111
27770,-1337,3300,27740,22,2006,2521
33010,-28,6600,27490,23,2006,1664
14920,-657,3300,14730,15,2006,648
8172,-712,3300,7999,9,2006,0
30820,-1202,3300,30750,23,2006,2979
18890,-707,3300,18890,19,2006,1186
7952,-1004,3300,7930,8,2006,0
29360,-2399,6600,29350,22,2006,1248
11730,-380,3300,11730,12,2006,328
14040,-602,3300,13800,15,2006,558
7197,-208,0,7264,8,2006,204
1157,-53,0,1212,2,2006,0
72670,-1186,6600,72730,25,2006,7611
14550,-694,3300,14310,15,2006,613
6969,-931,3300,6939,7,2006,0
20130,-392,3300,20150,21,2006,1374
15780,-804,3300,15820,16,2006,733
10330,-315,0,10450,11,2006,518
2186,-86,0,2222,3,2006,0
9700,-454,3300,10040,10,2006,126
